Drug Name,Salt,Dosage Form,Strengh,Route of Admin,ATC Code,Ingredient,Approved clinical indications,Access level,Remarks,Date,,
Prothrombin Complex Concentrated,,"INJECTION, POWDER",600 IU,PARENTERAL,B02BD01,,,,,1399/12/26,,
Protirelin,,INJECTION,0.2 mg/ml,PARENTERAL,V04CJ02,,,,,,,
Pseudoephedrine,HCl,"CAPSULE, LIQUID FILLED",30 mg,ORAL,R01BA02,,,,تحت کنترل ( سبز),1385/11/18,,
Pseudoephedrine,HCl,SYRUP,30 mg/5ml,ORAL,R01BA02,,,,تحت کنترل ( سبز),1369/10/30,,
Purified Talc,,"INJECTION, POWDER",5 g,PARENTERAL,,,,,, 1387/12/18,,
Pyrantel ,As Pamoate,TABLET,125 mg,ORAL,P02CC01,,,,, 1369/09/18,,
Pyrantel ,As Pamoate,SUSPENSION,250 mg/5ml,ORAL,P02CC01,,,,, 1369/09/18,,
Pyrazinamide,,TABLET,500 mg,ORAL,J04AK01,,,,,,,
Pyridostigmine,Bromide,TABLET,10 mg,ORAL,N07AA02,,,,, 1372/06/21,,
Pyridostigmine,Bromide,"TABLET, EXTENDED RELEASE",180 mg,ORAL,N07AA02,,,,, 1388/02/30,,
Pyridostigmine,Bromide,TABLET,60 mg,ORAL,N07AA02,,,,,,,
Pyrimethamine,,TABLET,25 mg,ORAL,P01BD01,,,,,,,
Pyrithione zinc,,Shampoo,2%,TOPICAL,D11AX12,,,OTC medicines,,,,
Pyrvinium,As Pamoate,TABLET,50 mg,ORAL,P02CX01,,,,,,,
Pyrvinium,As Pamoate,SUSPENSION,50 mg/5ml,ORAL,P02CX01,,,,,,,
Quetiapine,as Fumarate ,TABLET,100 mg,ORAL, N05AH04,,Antipsychotic,,,1388/03/03,,
Quetiapine,as Fumarate,TABLET,150 mg,ORAL, N05AH04,,Antipsychotic,,,1388/03/03,,
Quetiapine,as Fumarate,"TABLET, EXTENDED RELEASE",200 mg,ORAL,N05AH04,,Antipsychotic,,,1390/09/21,,
Quetiapine,as Fumarate,"TABLET, EXTENDED RELEASE",150 mg,ORAL,N05AH04,,Antipsychotic,,,1394/07/05,,
Quetiapine,as Fumarate,TABLET,200 mg,ORAL, N05AH04,,Antipsychotic,,,1388/03/03,,
Quetiapine,as Fumarate,TABLET,25 mg,ORAL, N05AH04,,Antipsychotic,,,1388/03/03,,
Quetiapine,as Fumarate,"TABLET, EXTENDED RELEASE",300 mg,ORAL,N05AH04,,Antipsychotic,,for local production only,1391/05/02,,
Quetiapine,as Fumarate,"TABLET, EXTENDED RELEASE",50 mg,ORAL,N05AH04,,Antipsychotic,,for local production only,1390/09/21,,
Quinacrine,Di HCl,TABLET,100 mg,ORAL,P01AX05,,,,,,,
Quinidine,Sulfate,CAPSULE,200 mg,ORAL,C01BA01,,,,,,,
Quinidine,Sulfate,TABLET,200 mg,ORAL,C01BA01,,,,,,,
Quinidine,Bisulfate,"TABLET, EXTENDED RELEASE",250 mg,ORAL,C01BA01,,,,,1369/10/16,,
Quinine,HCl,TABLET,250 mg,ORAL,P01BC01,,,For Health Dept. of MOH only,,1367/08/15,,
Quinine,,INJECTION,250 mg/ml,PARENTERAL,P01BC01,,,"Hospital only, For Health Dept. of MOH only",,,,
Quinine,HCl,TABLET,100 mg,ORAL,P01BC01,,,For Health Dept. of MOH only,, 1367/08/15,,
Quinine,HCl,TABLET,200 mg,ORAL,P01BC01,,,For Health Dept. of MOH only,, 1367/08/15,,
Quinine,Sulfate,TABLET,300 mg,ORAL,P01BC01,,,For Health Dept. of MOH only,,1396/05/28,,
Rabeprazole,Sodium,"TABLET, DELAYED RELEASE",20 mg,ORAL,A02BC04,,,,,1384/09/20,,
Rabies Immune globulin   ,,INJECTION,,PARENTERAL,J06BB05,,,,Human,,,
Rabies Vaccine    ,,INJECTION,,PARENTERAL,J07BG,,,,HDC  (Freeze-dried Killed Virus),1366/01/23,,
Rabies Vero Vaccine    ,,INJECTION,,PARENTERAL,J07BG,,,,,1374/05/15,,
Raloxifene,HCl,TABLET,60 mg,ORAL,G03XC01,,Reduction of the risk of breast cancer in  postmenopausal women,,,1383/07/12,,
Raltegravir,As potassium,TABLET,400 mg,ORAL,J05AJ01,,HIV infection,For Health Dept. of MOH only,,1393/10/14,,
Raltegravir,As potassium,"TABLET, CHEWABLE",100 mg,ORAL,J05AJ01,,HIV infection,For Health Dept. of MOH only,,1394/11/13,,
Ramipril,,CAPSULE,2.5 mg,ORAL,C09AA05,,,,,1400/10/05,,
Ramipril,,CAPSULE,5 mg,ORAL,C09AA05,,,,,1400/10/05,,
Ramipril,,TABLET,1.25 mg,ORAL,C09AA05,,,,,1400/11/16,,
Ramipril,,TABLET,2.5 mg,ORAL,C09AA05,,,,,1400/11/16,,
Ramipril,,TABLET,5 mg,ORAL,C09AA05,,,,,1400/11/16,,
Ramipril,,TABLET,10 mg,ORAL,C09AA05,,,,,1400/11/16,,
Ranibizumab,,"INJECTION, SOLUTION",10mg/ml,PARENTERAL,S01LA04,,Macular Oedema,Hospital only,,1395/08/02,,
Ranolazine,,"TABLET, EXTENDED RELEASE",500 mg,ORAL,C01EB18, ,,,, 1399/07/15,,
Ranolazine,,"TABLET, EXTENDED  RELEASE",1000 mg,ORAL,C01EB18,,,,,1400/04/13,,
Rasburicase,,"INJECTION, POWDER",1.5 mg,PARENTERAL,V03AF07,,,Hospital only,,1386/12/07,,
Red Blood Cell,,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, CMV Negative",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Frozen",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Frozen and Irradiated",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Irradiated",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Irradiated and Washed",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Irradiated, CMV Negative ",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Leucocyte Reduced and Irradiated ",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Leucocyte Reduced and Irradiated, CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Leucocyte Reduced and Washed and Irradiated ",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Leucocyte Reduced and Washed and Irradiated, CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Leucocyte Reduced and Washed, CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Leucocyte Reduced, CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Leukocyte Reduced",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Leukocyte Reduced and Washed",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Leukocyte Reduced and Washed",,INJECTION,,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1394/11/13,,
"Red Blood Cell, Pediatric,  CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Pediatric,  Irradiated,  CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Pediatric,  Washed and Irradiated,  CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Pediatric,  Washed,  CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Pediatric, Irradiated",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Pediatric, Leucocyte Reduced ",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Pediatric, Washed",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Pediatric, Washed and Irradiated",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Washed",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Washed and Irradiated, CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
"Red Blood Cell, Washed, CMV Negative",,INJECTION (infusion),,PARENTERAL,B05AX01,,Blood component replacement,Hospital only,Erythrocytes (INN),1401/08/10,,
Regorafenib,,TABLET,40 mg,ORAL,L01EX05,,Metastatic Colorectal Cancer (CRC),Hospital only,,1402/05/05,,
Remdesivir,,"INJECTION, POWDER FOR SOLUTION",100mg,PARENTERAL,,,,,,1400/01/11,,
Remdesivir,,"INJECTION, SOLUTION CONSENTRATE",100mg/20ml,PARENTERAL,,,,,,1400/01/11,,
Remifentanil,,"INJECTION, POWDER",1 mg,PARENTERAL,N01AH06,,,Hospital only,تحت کنترل (زرد),1381/06/18,,
Remifentanil,,"INJECTION, POWDER",2 mg,PARENTERAL,N01AH06,,,Hospital only,تحت کنترل (زرد),1381/06/18,,
Remifentanil,,"INJECTION, POWDER",5 mg,PARENTERAL,N01AH06,,,Hospital only,تحت کنترل (زرد),1381/06/18,,
Repaglinide,,TABLET,0.5 mg,ORAL,A10BX02,,,,,1383/08/10,,
Repaglinide,,TABLET,1 mg,ORAL,A10BX02,,,,,1383/08/10,,
Repaglinide,,TABLET,2 mg,ORAL,A10BX02,,,,,1383/08/10,,
Reserpine,,TABLET,0.1 mg,ORAL,C02AA02,,,,,,,
Reteplase,,"INJECTION, POWDER",10.4 U,PARENTERAL,B01AD07,,,Hospital only,,1385/03/23,,
Rhenium  188 HEDP,,Cold kit for labeling with Rhenium-188,40 mg,PARENTERAL,V10BX03,,,Hospital only,Cold kit for preparation radiopharmaceutical,1399/12/26,,
"Rhenium [186 Re]  Etidronate, (186Re-HEDP)",,"INJECTION, SOLUTION",(35-65) mCi,PARENTERAL,V10BX03,,,,Radiopharmaceuticals,1389/10/25,,
Rhenium [186Re] Sulfur Colloid,,"INJECTION, COLLOIDAL SOLUTION",(5-10) mCi,INTRA-CAVITY,V10AX05,,,,Radiopharmaceuticals,1389/10/25,,
"Rhenium [188 Re]  Etidronate, (188Re-HEDP)",,"INJECTION, SOLUTION",1 mCi/kg,PARENTERAL,V10BX03,,,,Radiopharmaceuticals,1389/10/25,,
Rhenium[188Re] Sulfur Colloid,,"INJECTION, COLLOIDAL SOLUTION",(5-10) mCi,INTRA-CAVITY,V10AX05,,,,Radiopharmaceuticals,1397/02/18,,
Ribavirin,,INJECTION,100 mg,PARENTERAL,J05AP01,,,For Health Dept. of MOH only,,1385/09/07,,
Ribavirin,,CAPSULE,200 mg,ORAL,J05AP01,,,For Health Dept. of MOH only,,1379/11/09,,
Ribavirin,,TABLET,200 mg,ORAL,J05AP01,,,For Health Dept. of MOH only,,,,
Ribavirin,,TABLET,600 mg,ORAL,J05AP01,,,For Health Dept. of MOH only,,1399/07/15,,
Rifabutin,,CAPSULE,150 mg,ORAL,J04AB04,,,For Health Dept. of MOH only,,,,
Rifabutin,,TABLET,300 mg,ORAL,J04AB04,,,For Health Dept. of MOH only,,1385/09/07,,
Rifampicin,,CAPSULE,150 mg,ORAL,J04AB02,,,,,,,
Rifampicin,,SOLUTION/ DROPS,153 mg/ml,ORAL,J04AB02,,,,,,,
Rifampicin,,SYRUP,20 mg/ml,ORAL,J04AB02,,,,,1391/11/02,,
Rifampicin,,CAPSULE,300 mg,ORAL,J04AB02,,,,,,,
Rifampicin,,"INJECTION, POWDER",600 mg,PARENTERAL,J04AB02,,For antituberculosis treatment where use of the ORAL form of the drug is not feasible.,Orphan medicines; Hospital only,,,,
Rifampicin,,SUSPENSION,20 mg/ml,ORAL,J04AB02,,,,,1401/06/02,,
Rifapentine,,TABLET,150 mg,ORAL,J04AB05,,,For Health Dept. of MOH only,,1397/07/14,,
Rifaximin,,TABLET,200 mg,ORAL,A07AA11,,,,,1391/02/07,,
Rifaximin,,TABLET,550 mg,ORAL,A07AA11,,,,,1395/12/18,,
Riluzole,,TABLET,50 mg,ORAL,N07XX02,,,,,1385/11/24,,
Ringer Lactate  ,,"INJECTION, SOLUTION",500 ml,INTRAVENOUS DRIP,B05BB01,(Na+130mEq + Ca++3mEq + K +4mEq + Cl-109mEq + Lactate 28mEq)/L,,Hospital only,,,,
Ringer Lactate   ,,"INJECTION, SOLUTION",1000 ml,INTRAVENOUS DRIP,B05BB01,(Na+130mEq + Ca++3mEq + K +4mEq + Cl-109mEq + Lactate 28mEq)/L,,Hospital only,,,,
Ringer Lactate   ,,"INJECTION, SOLUTION",250 ml,INTRAVENOUS DRIP,B05BB01,(Na+130mEq + Ca++3mEq + K +4mEq + Cl-109mEq + Lactate 28mEq)/L,,Hospital only,, 1389/02/01,,
Ringers ,,"INJECTION, SOLUTION",250 ml,PARENTERAL,B05BB01,(Na+147mEq + Ca++ 4.5mEq + K+4mEq +Cl-156mEq)/L,,,,1384/02/12,,
Ringers ,,"INJECTION, SOLUTION",500 ml,INTRAVENOUS DRIP,B05BB01,(Na+147mEq + Ca++ 4.5mEq + K+4mEq +Cl-156mEq)/L ,,,,,,
Ringers   ,,"INJECTION, SOLUTION",1000 ml,INTRAVENOUS DRIP,B05BB01,(Na+147mEq + Ca++ 4.5mEq + K+4mEq +Cl-156mEq)/L   ,,,,,,
Risdiplam,,"POWDER, FOR SOLUTION",0.75 mg/ml,ORAL,M09AX10,,,,,1400/10/05,,
Risedronate,Sodium,TABLET,35 mg,ORAL,M05BA07,,,,,1387/12/21,,
Risedronate,Sodium,TABLET,5 mg,ORAL,M05BA07,,,,,1387/12/21,,
Risperidone,,TABLET,1 mg,ORAL,N05AX08,,,,,1387/01/22,,
Risperidone,,SOLUTION,1 mg/ml,ORAL,N05AX08,,,,,1391/02/25,,
Risperidone,,TABLET,2 mg,ORAL,N05AX08,,,,,1387/01/22,,
Risperidone,,"INJECTION, POWDER, EXTENDED RELEASE",25 mg,PARENTERAL,N05AX08,,,,,1390/03/07,,
Risperidone,,TABLET,3 mg,ORAL,N05AX08,,,,,1379/05/26,,
Risperidone,,"INJECTION, POWDER, EXTENDED RELEASE",37.5 mg,PARENTERAL,N05AX08,,,,,1390/03/07,,
Risperidone,,TABLET,4 mg,ORAL,N05AX08,,,,,1379/05/26,,
Risperidone,,"INJECTION, POWDER, EXTENDED RELEASE",50 mg,PARENTERAL,N05AX08,,,,,1390/03/07,,
Risperidone,,"FOR SUSPENSION, EXTENDED RELEASE",90 mg,PARENTERAL,N05AX08,,,,,1401/03/29,,
Risperidone,,"FOR SUSPENSION, EXTENDED RELEASE",120 mg,PARENTERAL,N05AX08,,,,,1401/03/29,,
Ritodrine,HCl,TABLET,10 mg,ORAL,G02CA01,,,,,1363/12/12,,
Ritodrine,HCl,INJECTION,10 mg/ml,PARENTERAL,G02CA01,,,Hospital only,,1363/12/12,,
Ritonavir,,CAPSULE,100 mg,ORAL,J05AE03,,,For Health Dept. of MOH only,,1393/10/14,,
Ritonavir,,TABLET,100 mg,ORAL,J05AE03,,,,,1399/12/26,,
Rituximab,,INJECTION,10 mg/ml,PARENTERAL,L01XC02,,"Treatment of immune thrombocytopenic purpura
Treatment of non-Hodgkin's B-cell lymphoma.
Treatment of chronic lymphocytic leukemia",,,1384/02/11,,
Rituximab,,INJECTION,120 mg/ml,PARENTERAL,L01XC02,,"Treatment of immune thrombocytopenic purpura
Treatment of non-Hodgkin's B-cell lymphoma.
Treatment of chronic lymphocytic leukemia",,Povided with Hyaluronidase to be Subcutaneous,1396/06/07,,
Rivaroxaban,,TABLET,2.5 mg,ORAL,B01AF01,,Antithrombotic,,Only adjuvant with other anticoagualants,1397/07/28,,
Rivaroxaban,,TABLET,10 mg,ORAL,B01AF01,,Antithrombotic,,,1394/03/31,,
Rivaroxaban,,TABLET,15 mg,ORAL,B01AF01,,Antithrombotic,,,1394/03/31,,
Rivaroxaban,,TABLET,20 mg,ORAL,B01AF01,,Antithrombotic,,,1394/03/31,,
Rivastigmine,As Hydrogen Tartrate ,CAPSULE,1.5 mg,ORAL,N06DA03,,,,,1379/12/07,,
Rivastigmine,As Hydrogen Tartrate,CAPSULE,3 mg,ORAL,N06DA03,,,,,1379/12/07,,
Rivastigmine,As Hydrogen Tartrate ,CAPSULE,4.5 mg,ORAL,N06DA03,,,,,1379/12/07,,
Rivastigmine,As Hydrogen Tartrate,CAPSULE,6 mg,ORAL,N06DA03,,,,,1383/11/26,,
Rivastigmine,As Hydrogen Tartrate,SOLUTION,2 mg/ml,ORAL,N06DA03,,,,,1369/03/21,,
Rizatriptan,As Benzoate,TABLET,10 mg,ORAL,N02CC04,,,,,1381/04/23,,
Rizatriptan,As Benzoate,"TABLET, ORALLY DISINTEGRATING",10 mg,ORAL,N02CC04,,,,,1390/1/29,,
Rizatriptan,As Benzoate,TABLET,5 mg,ORAL,N02CC04,,,,,1381/04/23,,
Rocuronium,Bromide,"INJECTION, SOLUTION",10mg/ml,PARENTERAL,M03AC09,,,Hospital only,,1393/10/14,,
Romiplostim,,"INJECTION, POWDER",250 mcg,PARENTERAL,B02BX04,,,Orphan medicines,With hematologists prescriptions only,1393/02/07,,
Romiplostim,,"INJECTION, POWDER",500 mcg,PARENTERAL,B02BX04,,,Orphan medicines,With hematologists prescriptions only,1395/1106,,
Ropinirole,As HCl,TABLET,0.25 mg,ORAL,N04BC04,,,,,1379/11/09,,
Ropinirole,As HCl,TABLET,0.5 mg,ORAL,N04BC04,,,,,1387/05/06,,
Ropinirole,As HCl,TABLET,1 mg,ORAL,N04BC04,,,,,1379/11/09,,
Ropinirole,As HCl,TABLET,5 mg,ORAL,N04BC04,,,,,1379/11/09,,
Ropivacaine,HCl,"INJECTION, SOLUTION",2mg/ml,PARENTERAL,N01BB09,,,Hospital only,,1393/05/12,,
Ropivacaine,HCl,"INJECTION, SOLUTION",5mg/ml,PARENTERAL,N01BB09,,,Hospital only,,1393/05/12,,
Ropivacaine,HCl,"INJECTION, SOLUTION",7.5mg/ml,PARENTERAL,N01BB09,,,Hospital only,,1395/07/10,,
Ropivacaine,HCl,"INJECTION, SOLUTION",10mg/ml,PARENTERAL,N01BB09,,,Hospital only,,1395/07/10,,
Rosuvastatin,As Calcium,TABLET,10 mg,ORAL,C10AA07,,,,,1392/12/11,,
Rosuvastatin,As Calcium,TABLET,20 mg,ORAL,C10AA07,,,,,1392/12/11,,
Rosuvastatin,As Calcium,TABLET,40 mg,ORAL,C10AA07,,,,,1392/12/11,,
Rosuvastatin,As Calcium,TABLET,5 mg,ORAL,C10AA07,,,,,1392/12/11,,
Rotavirus Vaccine,,SOLUTION,,ORAL,J07BH02,,,,"Live, Pentavalent",1395/08/02,,
Rotavirus Vaccine,,"POWDER, FOR SUSPENSION",,ORAL,J07BH02,,,,"Live, Monovalent",1396/04/25,,
Rubella Virus Vaccine    ,,"INJECTION, POWDER",,PARENTERAL,J07BJ01,,,,Live,,,
Rubidium (81Rb)/Krypton [81mKr] ,,GENERATOR,4-12 mCi,RESPIRATORY,V09EX01,,,,Radiopharmaceuticals,1383/09/22,,
Sacubitril+Valsartan,,TABLET,24.26,ORAL,C09DX04,Complex sodium Sacubitril Valsartan,,,,,,
Sacubitril+Valsartan,,TABLET,49.51,ORAL,C09DX04,Complex sodium Sacubitril Valsartan,,,,,,
Sacubitril+Valsartan,,TABLET,97.103,ORAL,C09DX04,Complex sodium Sacubitril Valsartan,,,,,,
Salbutamol,As Sulfate,INJECTION,0.5 mg/ml,PARENTERAL,R03CC02,,,Hospital only,,1367/08/15,,
Salbutamol,,INHALER,100 mcg/dose,RESPIRATORY,R03AC02,,,,,,,
Salbutamol,As Sulfate,INHALER,100 mcg/metered inhalation,RESPIRATORY,R03AC02,,,,,1388/08/20,,
Salbutamol,As Sulfate,TABLET,2 mg,ORAL,R03CC02,,,,,,,
Salbutamol,As Sulfate,SYRUP,2 mg/5ml,ORAL,R03CC02,,,,,,,
Salbutamol,As Sulfate,INHALER,2.5 mg/2.5ml,RESPIRATORY,R03AC02,,,,,1385/03/23,,
Salbutamol,As Sulfate,INHALER,5 mg/ml,RESPIRATORY,R03AC02,,,,,,,
Salbutamol+Beclomethasone,,"AEROSOL, SPRAY",,RESPIRATORY,R03AK13,Salbutamol 100 mcg+Beclomethasone Dipropionate 50 mcg,,,,1385/06/14,,
Salicylic Acid,,PLASTER,12-40%,TOPICAL,D01AE12,,,OTC medicines,,1387/09/23,,
Salicylic Acid Compound    ,,SOLUTION,,TOPICAL,D01AE12,Salicylic Acid 16.7g+Lactic Acid 16.7g + Collodion qs to 100g,,OTC medicines,,1360/10/27,,
Salmeterol,As Xinafoate,INHALER,25 mcg/dose,RESPIRATORY,R03AC12,,,,,1376/06/09,,
Salmeterol,As Xinafoate,INHALER,50 mcg/dose,RESPIRATORY,R03AC12,,,,,1376/06/09,,
Salmeterol+Fluticasone,,"AEROSOL, METERED",,RESPIRATORY,R03AK06,Salmeterol (as Xinafoate) 25mcg +Fluticasone Propionate 250mcg,,,,1383/09/08,,
Salmeterol+Fluticasone,,"AEROSOL, METERED",,RESPIRATORY,R03AK06,Salmeterol (as Xinafoate) 25mcg +Fluticasone Propionate 50mcg,,,,1383/09/08,,
Salmeterol+Fluticasone,,"AEROSOL, METERED",,RESPIRATORY,R03AK06,Salmeterol(as Xinafoate) 25mcg + Fluticasone Propionate 125mcg,,,,1383/09/08,,
Salmeterol+Fluticasone,,DISC,,RESPIRATORY,R03AK06,Salmeterol(as Xinafoate) 50mcg + Fluticasone Propionate 100mcg /dose,,,,1389/11/04,,
Salmeterol+Fluticasone,,DISC,,RESPIRATORY,R03AK06,Salmeterol(as Xinafoate) 50mcg + Fluticasone Propionate 250mcg /dose,,,,1389/11/04,,
Salmeterol+Fluticasone,,DISC,,RESPIRATORY,R03AK06,Salmeterol(as Xinafoate) 50mcg + Fluticasone Propionate 500mcg /dose,,,,1389/11/04,,
Salmeterol+Fluticasone,,"INHALATION, POWDER",,RESPIRATORY,R03AK06,Salmeterol(as Xinafoate) 50mcg + Fluticasone Propionate100 mcg /dose,,,,1397/09/03,,
Salmeterol+Fluticasone,,"INHALATION, POWDER",,RESPIRATORY,R03AK06,Salmeterol(as Xinafoate) 50mcg + Fluticasone Propionate 250 mcg /dose,,,,1397/09/03,,
Salmeterol+Fluticasone,,"INHALATION, POWDER",,RESPIRATORY,R03AK06,Salmeterol(as Xinafoate) 50mcg + Fluticasone Propionate 500 mcg /dose,,,,1397/09/03,,
"Samarium [153 Sm]-Ethylenediamine tetramethylene phosphonate, (153Sm-EDTMP)",,"INJECTION, SOLUTION",1 mCi/kg,PARENTERAL,V10BX02,,,,Radiopharmaceuticals,1389/10/25,,
Sapropterin,DiHCl,TABLET,50 mg,ORAL,A16AX07,,for Phenylketonuria In patients responsive to tetrahydrobiopterin ,Orphan medicines,,1387/11/06,,
Sapropterin,DiHCl,SOLUBLE  TABLET,100 mg,ORAL,A16AX07,,for Phenylketonuria In patients responsive to tetrahydrobiopterin ,Orphan medicines,,1395/06/24,,
Sapropterin,DiHCl,POWDER,100 mg,ORAL,A16AX07,,for Phenylketonuria In patients responsive to tetrahydrobiopterin ,Orphan medicines,,1395/10/07,,
Sapropterin,DiHCl,POWDER,500 mg,ORAL,A16AX07,,for Phenylketonuria In patients responsive to tetrahydrobiopterin ,Orphan medicines,,1395/10/07,,
Schick Test   ,,INJECTION,,PARENTERAL,V04CX,,,,,1361/08/20,,
Scopolamine,,"PATCH, EXTENDED RELEASE",1 mg/72h,TRANSDERMAL,N05CM05,,,,,,,
Secretin,,"INJECTION, POWDER, LYOPHILIZED",100 U ,PARENTERAL,V04CK01,,,Hospital only,,,,
Selegiline,HCl,TABLET,5 mg,ORAL,N04BD01,,"As an adjuvant to levodopa and carbidopa treatment of idiopathic Parkinson's disease (paralysis agitans), postencephalitic Parkinsonism, and symptomatic Parkinsonism.",,,1370/10/01,,
Selenium,As Sodium Selenite Pentahydrate,INJECTION,50 mcg/ml,PARENTERAL,A12CE02,,,Hospital only,,1390/03/23,,
Selenium Sulfide,,"
LOTION/ SHAMPOO
",2.5%,TOPICAL,D01AE13,,,,,1387/12/21,,
Serine,,CAPSULE,600 mg,ORAL,,,Treatment of Serine deficiency,Orphan medicines,,1387/11/06,,
Sertaconazole ,Nitrate,CREAM,2%,TOPICAL,D01AC14,,,,,1382/03/04,,
Sertaconazole ,Nitrate,TABLET,300 mg,VAGINAL,G01AF,,,,,1387/08/01,,
Sertaconazole ,Nitrate,SUPPOSITORY,300 mg,VAGINAL,G01AF,,,,,1395/11/12,,
Sertaconazole ,Nitrate,TABLET,500 mg,VAGINAL,G01AF,,,,,1382/03/04,,
Sertraline,As HCl,CAPSULE,100 mg,ORAL,N06AB06,,,,,1382/04/29,,
Sertraline,As HCl,TABLET,100 mg,ORAL,N06AB06,,,,,1379/12/21,,
Sertraline,As HCl,TABLET,25 mg,ORAL,N06AB06,,,,,,,
Sertraline,As HCl,CAPSULE,50 mg,ORAL,N06AB06,,,,,1382/04/29,,
Sertraline,As HCl,TABLET,50 mg,ORAL,N06AB06,,,,,1379/12/21,,
Sevelamer,HCl,TABLET,800 mg,ORAL,V03AE02,,,,,1390/07/04,,
Sevelamer,Carbonate,"POWDER , FOR SUSPENSION",2.4 g,ORAL,V03AE02,,,,Sachet,1392/06/12,,
Sevelamer,Carbonate,"POWDER , FOR SUSPENSION",800 mg,ORAL,V03AE02,,,,Sachet,1396/04/27,,
Sevelamer,Carbonate,TABLET,800 mg,ORAL,V03AE02,,,,,1390/07/04,,
Sevoflurane,,INHALER,250 mg,RESPIRATORY,N01AB08,,,Hospital only,,1379/12/21,,
Sildenafil,Citrate,GEL,1%,TOPICAL,G04BE03,1% W/W,,,,1392/05/29,,
Sildenafil,As Citrate,TABLET,100 mg,ORAL,G04BE03,,,,,1379/06/20,,
Sildenafil,As Citrate,TABLET,25 mg,ORAL,G04BE03,,,,,1379/06/20,,
Sildenafil,As Citrate,TABLET,50 mg,ORAL,G04BE03,,,,,1379/02/04,,
Sildenafil,As Citrate,TABLET,20 mg,ORAL,G04BE03,,,,,1395/08/02,,
Sildenafil,As Citrate,TABLET,5 mg,ORAL,G04BE03,,,,,1395/08/02,,
